ph,turbidity,temperature,potability
5.31,133.3,17.01,False
5.56,134.25,16.03,False
7.19,44.79,28.36,True
6.77,26.71,29.54,True
5.95,129.95,15.49,False
4.6,128.5,15.12,False
7.0,19.1,29.96,True
4.91,141.5,17.13,False
4.76,103.41,19.73,False
4.54,132.36,15.43,False
4.94,107.2,18.08,False
7.7,87.65,29.3,True
6.72,93.23,27.88,True
7.68,91.9,27.58,True
7.31,66.36,25.74,True
7.43,40.93,29.14,True
4.82,144.36,19.46,False
7.55,75.01,29.28,True
7.17,48.08,26.73,True
4.7,103.98,17.48,False
7.35,51.59,28.7,True
7.59,63.41,27.03,True
6.75,2.47,25.37,True
5.05,132.69,15.56,False
6.23,134.89,16.18,False
6.0,112.42,18.24,False
7.67,50.48,25.26,True
7.43,68.0,25.11,True
6.41,149.88,15.2,False
4.67,111.0,18.01,False
7.49,79.48,25.7,True
7.94,36.9,28.35,True
7.57,13.5,29.61,True
4.71,137.3,15.08,False
7.36,21.94,29.75,True
4.82,134.16,16.56,False
7.56,20.42,25.24,True
7.17,60.33,29.52,True
7.0,69.78,29.63,True
6.53,98.67,27.36,True
7.42,78.28,29.43,True
5.86,137.13,15.2,False
7.32,22.32,28.74,True
5.72,148.64,16.65,False
7.63,22.19,27.0,True
7.33,90.63,25.19,True
7.71,48.68,28.99,True
6.99,88.08,26.77,True
7.97,20.63,27.38,True
7.47,41.22,28.38,True
7.5,11.12,26.19,True
7.27,68.72,29.79,True
4.85,119.97,19.93,False
7.4,56.33,25.1,True
5.39,141.67,17.62,False
5.8,136.16,17.71,False
6.74,60.76,29.22,True
6.8,86.71,29.91,True
5.3,109.41,19.96,False
6.38,129.77,16.48,False
7.26,85.75,27.69,True
5.93,132.41,17.61,False
5.31,148.04,16.47,False
4.79,104.33,15.84,False
7.49,68.75,28.77,True
6.18,130.18,16.94,False
6.34,113.49,16.48,False
7.24,78.69,26.78,True
7.54,8.81,28.05,True
6.12,123.29,19.36,False
7.46,31.49,27.27,True
7.49,35.18,27.45,True
6.17,145.82,16.81,False
6.04,136.98,19.98,False
6.05,108.01,18.09,False
7.42,8.74,27.67,True
6.56,98.19,27.68,True
6.85,27.46,26.07,True
6.56,67.38,29.87,True
8.0,49.99,28.11,True
6.68,9.85,27.07,True
5.6,107.68,18.77,False
4.74,107.7,18.87,False
4.98,121.56,16.45,False
6.04,123.16,16.1,False
7.23,11.12,26.25,True
7.73,49.74,27.07,True
7.57,5.42,28.89,True
5.89,131.88,17.86,False
7.6,83.38,29.28,True
6.52,72.83,25.6,True
7.51,60.88,29.8,True
5.33,112.11,17.04,False
5.95,130.5,18.69,False
7.79,59.67,25.39,True
4.84,138.58,16.05,False
5.32,117.51,17.12,False
6.97,19.39,25.35,True
7.05,29.11,25.42,True
7.67,99.76,26.1,True
7.68,5.16,28.61,True
7.07,12.28,27.7,True
6.74,30.65,25.96,True
5.69,100.6,15.49,False
7.54,51.95,26.53,True
6.03,124.92,17.31,False
6.78,42.27,25.65,True
7.92,0.25,27.93,True
4.51,124.82,17.71,False
5.46,142.94,15.89,False
5.9,140.92,18.43,False
6.54,41.96,25.34,True
5.18,133.72,15.82,False
5.76,113.62,18.79,False
4.51,108.05,18.54,False
4.71,142.0,16.09,False
7.84,54.23,27.3,True
7.27,26.48,29.63,True
5.7,126.23,15.16,False
4.8,133.58,15.9,False
4.54,105.56,16.19,False
7.27,29.52,27.93,True
7.45,17.08,26.42,True
7.64,84.22,27.56,True
6.33,128.78,18.11,False
6.25,126.06,15.53,False
7.36,16.55,29.84,True
4.84,110.28,17.42,False
4.6,102.36,15.8,False
7.3,43.37,26.92,True
6.1,130.02,17.04,False
6.57,94.29,27.23,True
5.32,104.02,18.14,False
6.93,81.62,26.01,True
7.05,98.06,29.84,True
6.76,26.4,27.85,True
6.94,31.36,29.19,True
6.02,120.26,15.26,False
7.14,47.43,26.33,True
7.81,25.22,28.47,True
7.61,33.35,25.57,True
5.09,101.27,16.76,False
7.98,41.81,27.28,True
7.31,54.85,29.63,True
7.15,47.28,28.89,True
4.75,122.09,16.82,False
7.08,43.79,27.61,True
6.56,58.29,25.17,True
6.64,91.74,27.14,True
7.13,66.38,29.63,True
7.53,61.84,27.5,True
5.91,122.84,18.28,False
6.78,82.35,28.16,True
7.73,1.17,25.59,True
4.95,115.28,16.04,False
5.04,117.62,19.44,False
6.91,92.11,27.62,True
4.89,102.23,17.92,False
5.91,143.53,15.96,False
4.7,141.72,19.85,False
7.81,80.72,28.59,True
5.6,129.14,15.03,False
5.25,149.8,19.51,False
7.33,53.94,28.01,True
7.34,43.46,27.99,True
6.97,59.53,29.23,True
5.66,135.0,16.99,False
4.82,127.18,16.67,False
6.62,42.42,29.16,True
6.77,64.95,26.01,True
6.59,27.7,29.87,True
6.4,126.82,16.22,False
5.37,123.2,16.53,False
4.96,148.85,19.36,False
5.73,135.45,15.27,False
7.89,79.62,26.04,True
7.77,43.48,25.79,True
6.73,45.31,25.16,True
6.44,111.32,16.67,False
7.95,9.96,29.8,True
6.87,64.8,28.37,True
7.29,62.36,26.29,True
5.66,111.22,16.44,False
5.92,112.72,15.01,False
5.19,101.97,16.47,False
7.61,85.12,26.6,True
7.35,35.85,28.65,True
5.58,122.87,17.25,False
7.67,88.91,27.95,True
7.82,11.53,28.61,True
6.73,7.14,25.43,True
5.36,122.61,15.47,False
7.77,82.21,29.03,True
7.39,69.86,29.87,True
6.78,93.89,27.04,True
6.96,15.16,27.38,True
6.48,135.0,19.79,False
6.12,148.99,17.82,False
5.67,111.23,19.11,False
4.54,114.09,19.26,False
7.92,40.68,25.2,True
7.15,15.04,25.07,True
6.5,99.17,25.23,True
6.96,42.8,28.21,True
7.83,44.39,25.79,True
7.08,50.9,28.3,True
6.95,71.36,25.59,True
5.82,149.31,19.28,False
7.69,26.34,29.1,True
6.98,16.23,26.07,True
7.81,55.03,29.11,True
6.13,128.18,19.03,False
4.56,138.18,19.09,False
5.05,137.44,18.54,False
6.99,8.8,26.1,True
4.63,101.58,17.53,False
5.68,138.47,16.42,False
5.01,105.81,16.78,False
6.91,53.58,26.03,True
7.22,21.37,27.3,True
7.67,73.45,27.02,True
7.15,36.94,25.19,True
6.87,86.47,28.44,True
7.05,7.71,29.34,True
5.46,115.8,17.13,False
5.17,118.4,19.17,False
5.98,132.67,19.74,False
7.04,91.29,28.67,True
6.8,41.76,26.05,True
5.62,115.14,18.92,False
6.12,101.22,17.25,False
7.93,4.01,28.76,True
7.75,0.03,27.13,True
7.73,39.62,27.75,True
7.89,41.2,25.24,True
7.56,12.23,26.87,True
5.08,137.03,17.27,False
7.2,35.54,26.38,True
7.75,55.66,29.62,True
5.06,145.39,16.5,False
7.59,26.85,26.33,True
7.25,46.77,28.46,True
7.21,16.21,26.02,True
7.65,14.69,28.32,True
7.12,97.06,26.11,True
6.33,133.83,15.47,False
6.78,94.56,27.58,True
7.44,89.93,27.59,True
7.23,37.21,26.09,True
4.77,143.37,17.19,False
6.61,87.25,26.09,True
7.01,79.92,25.35,True
7.63,48.0,28.88,True
5.32,145.29,16.66,False
7.77,5.87,25.04,True
6.74,31.13,26.68,True
7.77,18.43,26.44,True
5.73,122.43,16.53,False
8.0,57.47,29.7,True
7.54,39.99,27.18,True
6.48,113.04,16.67,False
7.0,43.88,29.3,True
7.58,50.73,26.79,True
5.6,125.1,18.81,False
8.0,66.56,28.89,True
6.28,100.34,17.5,False
5.4,112.1,15.79,False
7.83,81.54,25.94,True
7.78,44.25,25.21,True
6.73,51.97,29.66,True
5.38,141.02,17.26,False
5.39,111.86,19.13,False
7.49,62.62,26.63,True
7.4,99.99,26.68,True
6.59,22.41,29.15,True
6.89,45.95,26.65,True
7.12,20.7,27.54,True
6.17,128.63,19.85,False
6.23,136.79,15.78,False
7.67,49.44,26.39,True
6.89,16.89,26.19,True
7.56,67.4,25.82,True
4.69,132.71,17.44,False
6.63,42.71,26.45,True
5.71,130.28,15.21,False
7.45,3.59,28.1,True
6.84,13.68,27.56,True
6.97,78.7,27.6,True
7.39,12.83,25.26,True
6.86,82.8,27.52,True
4.77,136.38,15.81,False
5.11,114.56,15.67,False
7.8,9.67,29.07,True
5.41,102.89,17.5,False
4.62,101.95,19.03,False
6.49,119.9,17.07,False
7.19,82.7,26.69,True
5.03,112.23,15.85,False
7.85,87.07,26.84,True
6.78,27.06,28.54,True
7.71,36.97,29.69,True
7.97,61.7,28.98,True
7.64,67.12,29.36,True
5.68,101.18,15.38,False
6.26,124.54,18.31,False
7.5,14.41,28.99,True
6.55,19.47,25.72,True
5.09,115.23,17.31,False
6.99,51.76,29.16,True
7.31,72.53,27.05,True
4.81,126.28,18.71,False
7.71,41.45,28.66,True
7.08,67.11,28.57,True
7.01,69.13,29.86,True
5.99,108.82,18.02,False
5.67,123.65,17.26,False
5.65,121.45,15.45,False
7.94,31.23,27.07,True
7.83,52.68,29.27,True
6.71,39.77,29.4,True
6.77,79.67,28.51,True
7.22,3.4,25.61,True
7.69,35.91,29.22,True
6.59,23.02,25.36,True
7.94,23.26,27.47,True
7.05,65.83,26.9,True
7.6,93.8,28.28,True
7.37,46.92,29.56,True
7.49,83.45,29.76,True
6.94,33.14,28.28,True
5.6,100.53,18.42,False
7.78,38.79,29.76,True
6.97,36.74,27.04,True
6.75,16.3,26.7,True
7.42,70.78,25.54,True
7.9,68.73,29.43,True
6.16,142.08,18.17,False
5.01,112.95,16.25,False
4.78,122.24,18.99,False
6.43,114.07,18.57,False
7.36,71.67,29.48,True
7.91,65.65,25.63,True
4.75,119.47,19.39,False
4.74,127.09,18.86,False
6.95,35.84,26.46,True
6.82,90.46,26.61,True
7.3,28.45,28.57,True
7.55,97.3,25.11,True
7.83,70.88,28.44,True
7.39,92.69,25.99,True
4.89,108.32,15.79,False
5.16,113.75,19.02,False
4.81,125.14,19.51,False
7.91,52.7,29.42,True
4.51,112.21,19.72,False
7.6,59.11,29.4,True
6.47,148.43,18.29,False
5.88,122.01,16.13,False
7.82,0.58,27.29,True
7.87,18.73,28.83,True
7.11,83.9,29.18,True
6.05,108.14,16.11,False
7.75,44.87,26.81,True
6.15,106.07,19.79,False
6.3,147.18,19.95,False
5.91,118.29,17.92,False
5.98,127.94,16.82,False
4.7,140.25,18.11,False
5.55,143.18,15.93,False
7.89,17.84,25.83,True
4.56,132.75,15.92,False
7.18,85.31,26.45,True
7.86,38.01,26.83,True
7.45,39.63,25.77,True
6.85,78.66,27.24,True
7.12,57.07,29.93,True
7.57,27.99,25.42,True
6.73,93.18,26.87,True
5.1,125.53,17.41,False
6.34,103.64,17.14,False
7.67,87.25,26.33,True
6.65,44.09,28.86,True
7.61,45.21,28.3,True
5.77,113.77,16.14,False
6.87,6.68,25.21,True
5.64,108.79,15.2,False
4.62,147.51,18.45,False
7.59,65.08,27.44,True
7.32,1.16,28.52,True
6.79,73.21,29.02,True
7.34,46.41,25.33,True
7.89,40.39,28.14,True
7.91,95.32,25.57,True
5.12,129.15,18.01,False
6.91,69.65,29.65,True
7.76,49.2,28.07,True
4.79,140.38,15.84,False
6.73,53.79,29.48,True
7.29,69.54,26.31,True
6.33,109.19,17.75,False
7.15,53.91,28.69,True
6.73,54.49,29.71,True
6.68,10.42,28.15,True
7.94,52.98,26.42,True
7.61,9.44,25.18,True
7.19,25.42,29.91,True
7.27,5.43,28.59,True
7.51,7.26,29.99,True
6.52,75.77,26.6,True
5.02,103.9,17.87,False
7.5,45.27,25.58,True
5.8,131.29,15.64,False
6.9,36.22,28.79,True
6.66,8.62,26.12,True
7.54,27.69,25.52,True
5.45,103.78,16.51,False
6.08,104.72,19.69,False
5.86,115.93,18.53,False
7.47,35.3,25.65,True
7.1,36.66,27.38,True
6.87,90.4,27.08,True
4.8,134.0,19.59,False
7.32,77.75,27.41,True
7.57,55.4,27.24,True
6.91,36.19,26.7,True
7.12,74.77,27.55,True
6.46,112.34,18.93,False
6.13,136.45,18.43,False
6.51,5.7,29.46,True
6.88,16.81,25.19,True
7.76,36.46,26.09,True
7.79,26.95,26.58,True
6.01,103.28,19.06,False
4.57,128.25,15.87,False
6.68,46.26,28.5,True
5.95,143.83,19.42,False
7.59,27.97,27.26,True
7.35,92.7,25.93,True
7.42,66.55,26.73,True
6.39,126.74,19.43,False
6.86,23.26,27.77,True
4.7,105.4,19.57,False
5.73,110.75,19.3,False
6.69,11.04,27.51,True
7.96,13.34,27.99,True
7.25,92.09,29.21,True
7.95,60.82,28.35,True
6.87,42.77,25.95,True
5.53,126.69,16.87,False
7.46,40.65,28.37,True
6.73,74.63,28.4,True
5.62,131.54,17.16,False
7.46,52.64,26.03,True
7.88,29.49,28.85,True
5.71,137.29,16.24,False
6.67,93.9,26.5,True
6.47,100.05,16.77,False
5.34,114.88,15.59,False
6.73,80.85,27.98,True
5.92,106.43,17.57,False
7.81,9.03,28.9,True
6.61,31.24,26.5,True
7.04,13.03,28.46,True
6.38,140.95,16.59,False
6.84,84.1,29.7,True
4.87,126.35,17.52,False
7.9,89.64,27.85,True
7.36,7.63,27.61,True
7.47,43.45,30.0,True
5.93,101.53,19.41,False
6.26,109.72,19.44,False
6.31,132.01,19.39,False
5.3,114.95,15.13,False
6.46,129.42,19.09,False
7.79,24.76,28.15,True
5.2,118.85,19.59,False
6.84,39.26,27.08,True
7.03,48.5,25.51,True
7.02,1.99,25.38,True
6.71,69.93,28.37,True
7.59,93.46,29.58,True
5.88,143.92,17.42,False
6.38,147.19,19.12,False
6.0,124.1,18.18,False
5.17,132.82,19.06,False
6.64,73.93,25.91,True
6.59,63.03,28.89,True
5.13,119.39,16.34,False
7.62,65.41,26.59,True
4.83,130.26,16.56,False
7.65,58.51,26.11,True
5.11,110.06,17.4,False
7.94,1.8,27.52,True
5.57,116.66,18.38,False
7.5,41.55,28.57,True
6.17,102.77,15.92,False
7.0,85.02,26.25,True
5.77,119.52,18.81,False
5.48,101.83,17.11,False
7.82,14.64,25.64,True
5.71,102.71,19.96,False
6.64,34.07,27.36,True
7.47,74.52,27.63,True
4.79,118.04,18.69,False
6.51,87.33,27.43,True
6.71,96.1,25.02,True
6.62,32.96,25.72,True
7.22,87.35,29.91,True
4.72,100.13,16.54,False
4.89,131.71,17.27,False
4.51,138.71,15.74,False
7.44,52.66,27.36,True
5.3,105.75,19.22,False
5.19,118.96,18.75,False
5.99,136.74,15.26,False
6.34,109.65,19.63,False
5.37,103.41,18.75,False
7.0,61.86,26.97,True
6.82,27.43,26.96,True
5.81,138.67,16.31,False
6.37,133.19,16.33,False
7.08,23.68,28.53,True
7.82,2.35,25.62,True
7.58,88.36,25.43,True
7.04,41.62,27.17,True
6.92,24.38,26.43,True
6.94,46.88,25.98,True
7.9,11.48,29.38,True
7.09,95.2,25.81,True
5.11,140.25,17.24,False
5.1,118.66,16.13,False
5.72,127.61,15.61,False
6.8,73.12,26.51,True
7.62,58.95,25.65,True
5.59,126.51,19.31,False
7.17,49.56,27.9,True
6.42,128.89,16.16,False
7.19,73.79,26.72,True
7.33,65.89,28.47,True
5.21,128.28,16.45,False
7.84,63.37,29.09,True
7.47,41.81,29.61,True
5.0,128.18,19.98,False
7.12,80.27,26.94,True
6.08,123.53,17.17,False
6.14,135.43,19.9,False
7.02,67.62,28.84,True
4.54,105.29,15.42,False
4.78,128.7,18.79,False
5.95,111.03,17.69,False
4.84,147.3,19.29,False
5.15,120.93,15.84,False
6.89,35.95,28.46,True
6.01,133.31,18.83,False
5.25,104.94,15.66,False
7.37,11.95,27.73,True
7.71,31.96,25.39,True
6.0,134.39,18.59,False
6.98,5.22,26.12,True
7.17,33.66,27.09,True
7.86,6.95,26.12,True
5.2,144.1,18.8,False
7.3,10.86,25.88,True
5.5,140.06,15.34,False
5.82,124.09,17.77,False
6.85,56.48,29.35,True
4.57,130.5,18.78,False
6.61,13.82,25.32,True
7.91,13.11,27.34,True
5.61,140.3,15.82,False
5.29,106.03,19.8,False
7.52,47.38,28.06,True
7.73,24.14,29.77,True
6.83,27.45,29.01,True
7.7,39.47,26.08,True
6.53,67.78,27.3,True
6.24,100.68,16.06,False
5.05,120.06,18.96,False
7.13,4.52,29.27,True
5.8,149.95,18.19,False
5.8,124.73,18.25,False
4.67,142.46,18.89,False
4.61,139.93,16.95,False
6.89,27.94,26.64,True
7.3,2.02,25.42,True
6.19,101.45,19.13,False
5.11,107.19,16.72,False
5.4,130.41,17.9,False
6.91,94.69,28.91,True
7.9,84.18,27.26,True
4.65,106.49,17.44,False
5.22,130.72,19.68,False
5.07,138.81,18.91,False
7.16,0.27,29.29,True
7.31,93.24,26.8,True
4.62,115.02,17.74,False
5.32,110.98,16.07,False
6.81,71.85,28.87,True
4.86,148.33,19.36,False
5.72,113.64,15.71,False
5.12,106.17,15.47,False
7.76,60.61,25.14,True
7.58,18.79,26.53,True
6.79,72.84,29.37,True
6.54,50.6,28.6,True
6.95,39.84,26.03,True
7.62,87.45,27.82,True
6.65,16.54,29.88,True
7.23,67.38,27.83,True
6.32,106.39,18.76,False
5.27,126.23,17.22,False
6.26,134.98,18.34,False
7.26,17.78,29.0,True
7.62,38.82,27.48,True
7.9,36.29,25.31,True
4.93,116.82,16.92,False
5.41,146.83,19.62,False
6.72,8.86,29.09,True
7.67,39.22,26.71,True
6.63,91.2,27.06,True
5.18,141.73,16.93,False
7.81,32.35,26.09,True
7.1,78.88,27.48,True
6.72,46.55,29.9,True
7.63,52.62,27.75,True
7.34,85.43,27.98,True
7.33,46.25,26.86,True
5.65,115.24,16.73,False
5.1,144.22,19.99,False
7.31,60.56,28.39,True
5.61,123.46,18.9,False
7.0,26.92,25.35,True
7.54,45.9,29.02,True
7.18,50.19,26.7,True
6.52,11.28,29.46,True
7.32,46.96,26.11,True
7.39,68.5,27.72,True
6.58,41.9,26.11,True
7.52,24.52,26.6,True
4.72,135.65,18.47,False
7.73,99.15,26.15,True
6.51,83.57,26.43,True
4.93,138.17,18.44,False
5.77,120.48,19.51,False
7.16,66.86,26.03,True
6.79,76.43,26.0,True
6.97,11.44,29.77,True
7.75,29.06,28.11,True
6.61,61.11,27.17,True
7.15,26.27,25.6,True
6.41,126.92,15.99,False
7.88,37.5,26.42,True
6.4,103.24,15.71,False
6.16,107.68,16.96,False
5.26,121.0,15.23,False
4.6,111.06,18.17,False
5.29,148.82,15.04,False
7.24,79.77,25.44,True
6.62,74.21,29.41,True
5.63,147.93,16.05,False
5.3,102.33,16.62,False
6.67,39.78,28.86,True
7.83,11.59,26.02,True
4.62,141.3,15.31,False
6.93,18.64,28.02,True
6.62,96.08,27.18,True
6.68,18.92,27.07,True
7.61,3.56,26.14,True
6.87,42.76,25.97,True
6.8,14.56,27.65,True
4.65,133.79,16.76,False
7.12,61.2,26.58,True
7.54,58.11,29.56,True
7.98,41.9,28.53,True
7.34,49.87,26.44,True
6.5,106.82,15.83,False
6.69,95.62,27.07,True
7.81,21.05,29.17,True
7.11,42.74,28.96,True
5.51,115.59,17.82,False
7.96,94.57,28.78,True
6.22,102.68,16.36,False
7.81,14.78,25.47,True
6.59,86.59,25.92,True
6.52,14.44,29.56,True
7.58,29.05,26.29,True
7.82,17.04,25.62,True
7.23,85.93,25.82,True
4.68,104.53,15.3,False
6.91,18.95,25.1,True
6.57,33.51,27.64,True
4.74,111.19,15.71,False
7.04,3.91,28.29,True
4.77,115.13,17.48,False
7.94,87.17,28.98,True
5.91,125.85,19.13,False
5.82,135.38,18.31,False
7.82,94.67,29.32,True
6.97,68.89,29.05,True
7.17,91.42,25.79,True
6.27,106.47,19.72,False
7.21,40.1,28.72,True
6.7,89.76,27.98,True
6.0,141.96,15.11,False
6.83,0.78,26.36,True
6.09,137.19,17.68,False
5.01,129.37,16.19,False
5.49,108.64,19.96,False
7.47,91.28,28.67,True
6.28,149.33,16.82,False
6.85,1.36,26.23,True
5.47,139.92,15.47,False
6.32,144.32,18.31,False
6.69,31.07,29.65,True
6.43,147.24,17.14,False
7.5,42.95,28.39,True
6.95,92.83,28.31,True
5.75,112.79,18.7,False
7.68,54.99,26.38,True
7.81,52.04,28.94,True
7.59,96.14,28.99,True
7.72,70.78,26.67,True
7.81,1.97,27.5,True
6.99,81.0,26.79,True
6.82,29.6,29.41,True
5.63,109.52,18.71,False
7.69,91.27,27.81,True
7.29,96.34,28.7,True
6.65,4.74,27.39,True
7.37,52.94,29.25,True
6.87,69.65,28.53,True
6.31,147.38,15.04,False
5.56,128.64,18.75,False
6.99,7.57,25.9,True
6.49,113.87,16.9,False
6.1,132.36,17.53,False
6.59,41.93,29.2,True
7.35,99.77,27.22,True
5.94,104.83,19.08,False
7.94,61.7,29.86,True
7.88,68.75,26.29,True
7.09,15.15,27.9,True
5.6,101.87,19.51,False
4.99,106.22,16.29,False
6.76,22.96,27.52,True
7.55,94.57,27.98,True
6.74,42.83,29.47,True
7.45,60.06,25.24,True
7.37,84.2,25.66,True
6.57,51.31,25.86,True
6.81,0.92,29.04,True
7.5,37.93,27.37,True
5.89,148.57,19.83,False
4.83,141.86,17.31,False
7.43,30.75,29.47,True
7.91,27.12,29.63,True
7.66,67.31,25.79,True
6.75,10.46,28.85,True
7.04,56.21,27.38,True
6.05,125.89,16.98,False
7.48,60.91,28.41,True
6.63,30.09,29.76,True
6.72,31.46,26.67,True
4.71,130.0,16.73,False
4.83,132.05,16.3,False
6.35,104.78,17.24,False
5.37,146.17,15.56,False
7.77,96.46,29.8,True
7.96,40.9,28.04,True
4.59,148.7,17.34,False
6.36,149.58,16.4,False
7.77,67.12,25.58,True
6.68,79.36,25.3,True
5.65,102.95,18.39,False
5.6,137.22,19.48,False
6.65,68.41,29.39,True
7.5,5.14,28.99,True
7.24,37.61,28.85,True
7.92,92.08,28.3,True
7.46,7.73,26.36,True
4.84,115.79,15.64,False
5.41,148.07,17.84,False
7.78,68.4,26.28,True
4.76,122.45,18.2,False
7.64,86.89,29.02,True
6.12,139.99,16.79,False
6.34,147.11,16.75,False
6.67,54.83,27.25,True
5.87,127.89,19.35,False
7.05,47.35,27.47,True
7.33,23.99,25.06,True
5.95,118.04,18.38,False
7.48,91.57,27.87,True
7.54,0.41,29.0,True
7.89,67.57,28.65,True
7.89,13.43,28.74,True
5.84,128.6,19.06,False
5.92,120.6,16.53,False
4.88,148.58,15.49,False
4.86,149.67,17.96,False
4.64,109.45,18.05,False
7.2,29.69,29.77,True
7.47,39.59,28.98,True
7.3,76.33,29.15,True
5.4,132.58,16.23,False
7.78,50.19,27.71,True
7.44,59.22,28.84,True
7.19,55.76,27.01,True
7.19,21.05,25.94,True
7.09,99.34,26.47,True
7.27,7.13,28.39,True
6.17,103.94,19.16,False
7.73,36.78,26.12,True
6.46,120.26,18.26,False
6.04,120.63,17.97,False
5.82,129.79,18.18,False
6.86,16.56,29.18,True
4.52,138.49,15.06,False
7.54,77.36,27.91,True
5.31,142.69,19.61,False
5.26,120.55,16.5,False
4.74,118.72,16.65,False
6.93,75.21,26.99,True
6.78,72.35,26.36,True
7.24,81.67,25.24,True
7.54,75.42,28.92,True
5.82,128.11,16.05,False
7.61,34.89,26.64,True
5.95,144.76,15.17,False
5.47,139.53,15.95,False
7.16,61.27,25.3,True
7.37,83.99,27.38,True
4.95,100.89,18.63,False
7.4,38.4,26.81,True
7.55,1.28,25.53,True
4.66,130.94,18.41,False
7.56,22.62,25.05,True
6.79,30.01,25.08,True
7.79,26.97,27.27,True
7.11,68.59,26.88,True
7.4,81.33,27.09,True
6.7,42.61,27.43,True
6.38,128.93,18.46,False
6.97,19.37,29.77,True
7.37,32.96,29.36,True
5.58,100.5,19.45,False
4.86,136.49,15.49,False
5.23,112.7,15.42,False
7.48,5.41,29.79,True
6.67,36.29,27.89,True
7.02,42.16,26.31,True
6.74,49.5,28.92,True
7.73,25.55,26.86,True
7.18,49.66,27.81,True
6.3,126.53,15.21,False
5.46,147.98,18.58,False
5.0,119.03,16.18,False
6.78,3.36,26.17,True
7.72,60.32,29.97,True
7.89,53.7,27.77,True
7.26,10.48,27.96,True
7.67,43.41,29.56,True
6.09,114.15,15.45,False
6.39,138.47,15.17,False
5.8,111.23,18.72,False
7.17,21.63,26.54,True
6.04,122.52,18.78,False
5.12,102.82,18.74,False
4.66,116.97,15.86,False
7.91,48.8,29.68,True
7.77,10.5,29.21,True
7.4,95.47,28.43,True
7.63,1.58,28.21,True
4.57,147.33,16.12,False
7.61,83.6,26.79,True
6.94,62.12,25.2,True
6.49,124.93,18.76,False
6.4,115.32,17.06,False
6.39,123.29,17.02,False
6.87,87.83,26.87,True
4.52,122.47,17.11,False
6.51,71.1,26.48,True
7.19,45.13,25.2,True
6.52,36.63,29.27,True
5.85,106.17,19.81,False
7.89,25.38,26.63,True
7.51,2.31,25.85,True
6.74,17.46,29.81,True
6.83,65.69,29.79,True
6.54,55.24,27.21,True
6.09,131.92,18.74,False
6.45,143.29,19.69,False
7.5,80.57,28.94,True
5.51,144.32,18.91,False
6.49,139.19,18.64,False
7.45,9.19,29.39,True
7.86,58.9,29.78,True
5.85,115.32,16.3,False
5.06,115.17,19.32,False
5.91,125.57,18.89,False
7.59,85.48,28.46,True
6.98,5.32,26.15,True
7.43,95.81,27.9,True
7.57,23.25,26.73,True
4.94,133.2,17.94,False
7.54,22.69,25.53,True
7.63,42.62,25.46,True
5.72,114.99,17.09,False
6.53,39.83,25.85,True
7.38,74.42,28.21,True
7.93,2.07,26.42,True
5.84,130.31,19.83,False
7.72,57.22,25.39,True
7.87,39.6,25.75,True
5.17,103.37,15.04,False
6.58,74.84,28.38,True
7.66,24.16,25.09,True
6.8,71.72,25.35,True
5.38,119.76,15.59,False
6.71,45.12,26.88,True
4.6,146.74,18.39,False
7.49,60.99,29.87,True
7.92,32.32,25.98,True
4.97,102.01,16.5,False
4.65,145.14,17.94,False
